ts,final_label,rf_label,rf_conf,if_score,route,unsup_verdict,thr_in,thr_out,conf_gate,is_partial,src_ip,src_port,dst_ip,dst_port,latency_ms
1757708506.549038,Benign,Benign,0.940000,0.356185,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,58.208.85.177,54092,
1757708518.524193,Benign,Benign,0.800000,0.052596,rf_confident,outlier,0.379100,0.379100,0.750,1,103.143.238.207,34864,10.128.0.5,22,
1757708520.547342,Benign,Benign,0.960000,0.366009,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.103,49014,10.128.0.5,22,
1757708524.529270,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708524.578005,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708526.535144,Benign,Benign,1.000000,0.384647,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757708526.645442,Benign,Benign,0.800000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,59804,10.128.0.5,22,
1757708526.681108,Benign,Benign,1.000000,0.322114,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708529.700886,Benign,Benign,0.990000,0.387055,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.103,49016,10.128.0.5,22,
1757708532.539856,Benign,Benign,1.000000,0.395935,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,57765,169.254.169.254,123,
1757708536.545927,Benign,Benign,1.000000,0.022243,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708538.569264,Benign,Benign,0.990000,0.128351,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.103,49014,
1757708538.835184,Benign,Benign,0.960000,0.384607,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,41270,10.128.0.5,22,
1757708542.031441,Benign,Benign,0.940000,0.313325,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.103,26866,10.128.0.5,22,
1757708552.561451,Benign,Benign,1.000000,0.231088,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708552.598832,Benign,Benign,1.000000,0.254018,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708554.229982,Benign,Benign,1.000000,0.337764,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708554.563616,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.103,49016,
1757708557.290836,Benign,Benign,0.970000,0.389868,rf_confident,inlier,0.389098,0.389098,0.750,0,70.153.136.243,33914,10.128.0.5,22,
1757708560.573622,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.103,26866,
1757708572.575452,Benign,Benign,1.000000,0.388940,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757708582.580662,Benign,Benign,1.000000,0.383915,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708582.615612,Benign,Benign,1.000000,0.384044,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708584.906497,Benign,Benign,0.990000,0.385838,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,52926,10.128.0.5,22,
1757708586.586411,Benign,Benign,0.830000,0.060339,rf_confident,outlier,0.379100,0.379100,0.750,1,103.143.238.207,60452,10.128.0.5,22,
1757708591.124276,Benign,Benign,0.790000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,37306,10.128.0.5,22,
1757708592.596441,Benign,Benign,0.780000,0.313618,rf_confident,outlier,0.379100,0.379100,0.750,1,216.239.34.174,443,10.128.0.5,37298,
1757708592.632263,Benign,Benign,1.000000,0.362391,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708594.597775,Benign,Benign,1.000000,0.030983,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708612.587324,Benign,Benign,0.810000,0.309253,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757708612.622794,Benign,Benign,0.960000,0.226835,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708612.658244,Benign,Benign,1.000000,0.253727,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708618.615262,Benign,Benign,1.000000,0.385017,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757708618.652299,Benign,Benign,0.930000,0.121130,rf_confident,outlier,0.379100,0.379100,0.750,1,41.111.208.29,43798,10.128.0.5,22,
1757708618.767834,Benign,Benign,0.970000,0.319135,rf_confident,outlier,0.389098,0.389098,0.750,0,195.211.188.200,34895,10.128.0.5,22,
1757708637.133050,Unknown/Anomaly,Benign,0.670000,0.310452,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757708640.268125,Benign,Benign,0.800000,0.371740,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,57806,10.128.0.5,22,
1757708644.622498,Benign,Benign,1.000000,0.383797,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708644.654222,Benign,Benign,1.000000,0.383674,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708646.627698,Benign,Benign,0.920000,0.302490,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,195.211.188.200,34895,
1757708649.355931,Benign,Benign,1.000000,0.323024,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708652.637854,Benign,Benign,0.810000,0.116150,rf_confident,outlier,0.379100,0.379100,0.750,1,70.153.136.243,60040,10.128.0.5,22,
1757708656.639177,Benign,Benign,1.000000,0.019282,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708658.628912,Benign,Benign,0.990000,0.388070,rf_confident,outlier,0.389098,0.389098,0.750,0,14.55.144.22,34171,10.128.0.5,22,
1757708661.736271,Benign,Benign,0.790000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,57620,10.128.0.5,22,
1757708667.855141,Benign,Benign,0.980000,0.388469,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,51762,10.128.0.5,22,
1757708670.644172,Benign,Benign,1.000000,0.262214,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708670.679830,Benign,Benign,1.000000,0.258719,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708670.968059,Benign,Benign,0.960000,0.378709,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,50120,10.128.0.5,22,
1757708677.022915,Benign,Benign,1.000000,0.320931,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708692.662063,Benign,Benign,1.000000,0.361527,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708695.534372,Benign,Benign,0.760000,0.352509,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,35.235.245.128,40437,
1757708702.661330,Benign,Benign,1.000000,0.373875,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708702.698605,Benign,Benign,1.000000,0.375100,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708704.836346,Benign,Benign,0.800000,0.371740,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,55164,10.128.0.5,22,
1757708710.654649,Benign,Benign,1.000000,0.386449,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757708714.674279,Benign,Benign,1.000000,0.038798,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708720.169954,Benign,Benign,1.000000,0.400775,rf_confident,inlier,0.389098,0.389098,0.750,0,70.153.136.243,36846,10.128.0.5,22,
1757708720.675864,Benign,Benign,1.000000,0.398794,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,33502,169.254.169.254,53,
1757708720.709773,Benign,Benign,1.000000,0.397244,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,44196,169.254.169.254,53,
1757708720.742454,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34803,169.254.169.254,53,
1757708720.775266,Benign,Benign,1.000000,0.187315,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,44492,173.194.206.95,443,
1757708720.810811,Benign,Benign,0.990000,0.221626,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55348,169.254.169.254,80,
1757708723.218550,Benign,Benign,0.990000,0.383387,rf_confident,outlier,0.389098,0.389098,0.750,0,185.156.73.233,24398,10.128.0.5,22,
1757708732.423985,Benign,Benign,0.800000,0.374754,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,44948,10.128.0.5,22,
1757708732.697191,Benign,Benign,1.000000,0.255141,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708732.731797,Benign,Benign,1.000000,0.258191,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708738.531835,Benign,Benign,0.980000,0.382453,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,43944,10.128.0.5,22,
1757708744.710981,Benign,Benign,0.910000,0.103531,rf_confident,outlier,0.379100,0.379100,0.750,1,111.180.193.159,59190,10.128.0.5,22,
1757708750.766542,Benign,Benign,1.000000,0.357549,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,44492,173.194.206.95,443,
1757708751.414795,Benign,Benign,0.990000,0.385722,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,50548,10.128.0.5,22,
1757708764.721965,Benign,Benign,1.000000,0.379654,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708764.774945,Benign,Benign,1.000000,0.377530,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708769.309762,Benign,Benign,1.000000,0.328449,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708769.342390,Benign,Benign,0.800000,0.371740,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,52516,10.128.0.5,22,
1757708772.943379,Benign,Benign,0.930000,0.243161,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34166,169.254.169.254,80,
1757708776.736845,Benign,Benign,1.000000,0.021257,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708790.743626,Benign,Benign,1.000000,0.257374,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708790.786278,Benign,Benign,1.000000,0.245695,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708790.834777,Benign,Benign,1.000000,0.358535,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708790.945204,Unknown/Anomaly,Benign,0.570000,0.333491,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,50.225.176.238,36936,10.128.0.5,22,
1757708797.097516,Benign,Benign,1.000000,0.333615,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708797.131411,Benign,Benign,0.960000,0.306171,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.20,63796,10.128.0.5,22,
1757708802.749834,Benign,Benign,1.000000,0.331524,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34166,
1757708803.037883,Benign,Benign,0.990000,0.399711,rf_confident,inlier,0.389098,0.389098,0.750,0,41.111.208.29,36998,10.128.0.5,22,
1757708803.072369,Benign,Benign,0.960000,0.366009,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.20,28350,10.128.0.5,22,
1757708803.108148,Benign,Benign,0.970000,0.344009,rf_confident,outlier,0.389098,0.389098,0.750,0,14.55.144.22,42501,10.128.0.5,22,
1757708810.750246,Benign,Benign,0.830000,0.326910,rf_confident,outlier,0.379100,0.379100,0.750,1,50.225.176.238,36936,10.128.0.5,22,
1757708812.312365,Benign,Benign,0.960000,0.366009,rf_confident,outlier,0.389098,0.389098,0.750,0,193.46.255.20,16588,10.128.0.5,22,
1757708812.762435,Benign,Benign,0.990000,0.311720,rf_confident,outlier,0.379100,0.379100,0.750,1,70.153.136.243,59486,10.128.0.5,22,
1757708816.766202,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.20,63796,
1757708822.769212,Benign,Benign,0.950000,0.314297,rf_confident,outlier,0.379100,0.379100,0.750,1,14.55.144.22,42501,10.128.0.5,22,
1757708822.804714,Benign,Benign,1.000000,0.383927,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708822.836804,Benign,Benign,1.000000,0.384386,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708824.776051,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.20,28350,
1757708830.788005,Benign,Benign,0.990000,0.128351,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,193.46.255.20,16588,
1757708833.860620,Benign,Benign,0.990000,0.388152,rf_confident,outlier,0.389098,0.389098,0.750,0,190.108.60.101,49344,10.128.0.5,22,
1757708833.900251,Benign,Benign,0.800000,0.371740,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,49872,10.128.0.5,22,
1757708834.793226,Benign,Benign,1.000000,0.036388,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708842.810031,Benign,Benign,1.000000,0.383208,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757708852.799747,Benign,Benign,1.000000,0.259342,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708852.837772,Benign,Benign,1.000000,0.238806,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708867.533429,Benign,Benign,0.960000,0.383302,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,57642,10.128.0.5,22,
1757708873.639958,Benign,Benign,0.990000,0.400775,rf_confident,inlier,0.389098,0.389098,0.750,0,70.153.136.243,52008,10.128.0.5,22,
1757708874.806586,Benign,Benign,1.000000,0.383134,rf_confident,inlier,0.379100,0.379100,0.750,1,50.225.176.238,49178,10.128.0.5,22,
1757708882.812687,Benign,Benign,1.000000,0.383966,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708882.847720,Benign,Benign,1.000000,0.383680,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708888.818537,Benign,Benign,0.920000,0.393030,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757708889.033665,Benign,Benign,1.000000,0.329862,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.241.19,46777,10.128.0.5,22,
1757708892.824586,Benign,Benign,1.000000,0.361527,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36712,172.217.214.95,443,
1757708896.827346,Benign,Benign,1.000000,0.031541,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,48918,64.233.179.95,443,
1757708904.391690,Benign,Benign,0.790000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,103.143.238.207,47226,10.128.0.5,22,
1757708910.827072,Benign,Benign,1.000000,0.256685,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757708910.863066,Benign,Benign,1.000000,0.257082,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757708913.625392,Benign,Benign,0.880000,0.375594,rf_confident,outlier,0.389098,0.389098,0.750,0,43.159.134.53,54362,10.128.0.5,22,
1757708916.590581,Benign,Benign,1.000000,0.322489,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757708925.857963,Benign,Benign,0.980000,0.405800,rf_confident,inlier,0.389098,0.389098,0.750,0,34.90.109.185,47406,10.128.0.5,22,
1757708925.894748,Benign,Benign,0.810000,0.374685,rf_confident,outlier,0.389098,0.389098,0.750,0,50.225.176.238,53966,10.128.0.5,22,
1757708932.203541,Benign,Benign,0.790000,0.389038,rf_confident,outlier,0.389098,0.389098,0.750,0,34.90.109.185,50584,10.128.0.5,22,
1757708932.828445,Benign,Benign,0.900000,0.103969,rf_confident,outlier,0.379100,0.379100,0.750,1,190.108.60.101,48144,10.128.0.5,22,
1757708934.853134,Benign,Benign,1.000000,0.385017,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.241.19,46777,10.128.0.5,22,
1757708935.170926,Benign,Benign,0.970000,0.383865,rf_confident,outlier,0.389098,0.389098,0.750,0,41.111.208.29,56196,10.128.0.5,22,
1757708935.205404,Benign,Benign,0.800000,0.389038,rf_confident,outlier,0.389098,0.389098,0.750,0,34.90.109.185,50592,10.128.0.5,22,
1757708938.225793,Benign,Benign,0.790000,0.389038,rf_confident,outlier,0.389098,0.389098,0.750,0,34.90.109.185,50608,10.128.0.5,22,
1757708941.238043,Benign,Benign,1.000000,-0.002871,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,48918,64.233.179.95,443,
1757708942.843519,Benign,Benign,1.000000,0.381411,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757708942.878934,Benign,Benign,1.000000,0.383431,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757708944.389086,Benign,Benign,0.940000,0.398886,rf_confident,inlier,0.389098,0.389098,0.750,0,34.90.109.185,50554,10.128.0.5,22,
1757708947.408514,Benign,Benign,0.990000,0.387427,rf_confident,outlier,0.389098,0.389098,0.750,0,14.55.144.22,50028,10.128.0.5,22,
1757708947.444957,Benign,Benign,0.790000,0.389038,rf_confident,outlier,0.389098,0.389098,0.750,0,34.90.109.185,50570,10.128.0.5,22,
1757708948.872662,Benign,Benign,0.960000,0.177747,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55226,169.254.169.254,80,
1757708948.907942,Benign,Benign,1.000000,0.389707,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,49194,169.254.169.254,53,
1757708948.941325,Benign,Benign,1.000000,0.389707,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,55693,169.254.169.254,53,
1757708948.977588,Benign,Benign,1.000000,0.351798,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,49658,169.254.169.254,53,
1757708949.013247,Benign,Benign,1.000000,0.351798,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,56476,169.254.169.254,53,
1757708949.050493,Benign,Benign,0.980000,0.124045,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34848,108.177.121.95,443,
1757708949.088812,Benign,Benign,1.000000,0.385779,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,46289,169.254.169.254,53,
1757708949.123664,Benign,Benign,1.000000,0.347523,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34327,169.254.169.254,53,
1757708949.160528,Benign,Benign,1.000000,0.348478,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43069,169.254.169.254,53,
1757708949.196804,Benign,Benign,1.000000,0.347069,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,37483,169.254.169.254,53,
1757708949.233053,Benign,Benign,1.000000,0.345483,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51110,169.254.169.254,53,
1757708949.268085,Benign,Benign,1.000000,0.345483,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,57749,169.254.169.254,53,
1757708949.304859,Benign,Benign,0.990000,0.323626,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,58991,169.254.169.254,53,
1757708949.339270,Benign,Benign,1.000000,0.351116,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,55852,169.254.169.254,53,
1757708949.373378,Benign,Benign,1.000000,0.350770,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,49699,169.254.169.254,53,
1757708949.408188,Benign,Benign,1.000000,0.352608,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46721,169.254.169.254,53,
1757708949.443888,Benign,Benign,1.000000,0.395140,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,55077,169.254.169.254,53,
1757708949.476883,Benign,Benign,1.000000,0.348862,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36658,169.254.169.254,53,
